iter	Passed	Remaining
1496	254743	1446948
1497	254909	1446755
1498	255075	1446563
1499	255245	1446391
1500	255414	1446214
1501	255584	1446046
1502	255751	1445854
1503	255928	1445722
1504	256099	1445557
1505	256263	1445354
1506	256434	1445186
1507	256608	1445038
1508	256787	1444917
1509	256965	1444795
1510	257142	1444662
1511	257327	1444573
1512	257501	1444422
1513	257667	1444232
1514	257832	1444033
1515	258003	1443865
1516	258171	1443682
1517	258348	1443552
1518	258520	1443389
1519	258693	1443235
1520	258869	1443100
1521	259040	1442933
1522	259205	1442734
1523	259380	1442591
1524	259554	1442444
1525	259731	1442311
1526	259918	1442230
1527	260101	1442136
1528	260286	1442045
1529	260466	1441931
1530	260645	1441809
1531	260825	1441689
1532	260994	1441514
1533	261171	1441379
1534	261343	1441222
1535	261523	1441104
1536	261696	1440946
1537	261866	1440777
1538	262042	1440637
1539	262238	1440606
1540	262403	1440408
1541	262567	1440205
1542	262734	1440014
1543	262906	1439854
1544	263080	1439706
1545	263254	1439553
1546	263438	1439462
1547	263614	1439319
1548	263799	1439231
1549	263983	1439137
1550	264160	1439000
1551	264334	1438852
1552	264513	1438726
1553	264684	1438560
1554	264855	1438394
1555	265030	1438253
1556	265200	1438080
1557	265376	1437939
1558	265550	1437788
1559	265728	1437657
1560	265908	1437543
1561	266091	1437441
1562	266268	1437305
1563	266449	1437190
1564	266622	1437038
1565	266797	1436891
1566	266969	1436728
1567	267141	1436565
1568	267313	1436404
1569	267492	1436280
1570	267675	1436176
1571	267847	1436015
1572	268033	1435929
1573	268204	1435763
1574	268377	1435605
1575	268545	1435421
1576	268711	1435228
1577	268875	1435024
1578	269042	1434838
1579	269209	1434650
1580	269380	1434481
1581	269549	1434303
1582	269755	1434323
1583	269938	1434216
1584	270118	1434101
1585	270299	1433985
1586	270469	1433812
1587	270646	1433675
1588	270822	1433537
1589	270998	1433393
1590	271176	1433266
1591	271355	1433141
1592	271540	1433044
1593	271722	1432936
1594	271895	1432780
1595	272078	1432676
1596	272276	1432649
1597	272457	1432532
1598	272624	1432346
1599	272795	1432174
1600	272966	1432006
1601	273141	1431863
1602	273318	1431726
1603	273496	1431594
1604	273677	1431476
1605	273870	1431424
1606	274048	1431295
1607	274223	1431148
1608	274405	1431038
1609	274588	1430929
1610	274758	1430755
1611	274929	1430588
1612	275107	1430456
1613	275278	1430287
1614	275451	1430129
1615	275622	1429964
1616	275796	1429807
1617	275970	1429658
1618	276148	1429523
1619	276323	1429376
1620	276493	1429201
1621	276660	1429015
1622	276823	1428804
1623	277001	1428671
1624	277178	1428535
1625	277357	1428405
1626	277549	1428348
1627	277750	1428333
1628	277924	1428179
1629	278101	1428040
1630	278270	1427865
1631	278444	1427709
1632	278614	1427537
1633	278787	1427378
1634	278984	1427344
1635	279162	1427210
1636	279340	1427075
1637	279518	1426945
1638	279692	1426792
1639	279867	1426640
1640	280040	1426484
1641	280212	1426319
1642	280377	1426118
1643	280546	1425940
1644	280726	1425819
1645	280908	1425706
1646	281083	1425554
1647	281255	1425393
1648	281427	1425227
1649	281590	1425017
1650	281757	1424827
1651	281920	1424617
1652	282089	1424441
1653	282256	1424251
1654	282422	1424056
1655	282588	1423864
1656	282756	1423680
1657	282924	1423495
1658	283089	1423298
1659	283260	1423128
1660	283425	1422926
1661	283593	1422746
1662	283763	1422569
1663	283931	1422387
1664	284100	1422210
1665	284269	1422029
1666	284438	1421848
1667	284604	1421655
1668	284771	1421467
1669	284936	1421269
1670	285104	1421087
1671	285280	1420943
1672	285465	1420844
1673	285639	1420689
1674	285810	1420522
1675	285989	1420389
1676	286156	1420202
1677	286327	1420035
1678	286505	1419899
1679	286688	1419790
1680	286859	1419620
1681	287030	1419451
1682	287210	1419327
1683	287375	1419129
1684	287541	1418938
1685	287707	1418743
1686	287874	1418552
1687	288040	1418360
1688	288204	1418158
1689	288370	1417964
1690	288537	1417775
1691	288703	1417583
1692	288873	1417406
1693	289056	1417299
1694	289222	1417102
1695	289386	1416904
1696	289554	1416718
1697	289719	1416522
1698	289888	1416341
1699	290058	1416168
1700	290225	1415977
1701	290389	1415776
1702	290554	1415577
1703	290718	1415375
1704	290881	1415168
1705	291049	1414985
1706	291215	1414793
1707	291388	1414631
1708	291577	1414551
1709	291741	1414350
1710	291910	1414169
1711	292076	1413979
1712	292241	1413781
1713	292411	1413605
1714	292572	1413390
1715	292739	1413201
1716	292905	1413006
1717	293074	1412830
1718	293239	1412633
1719	293413	1412480
1720	293587	1412325
1721	293756	1412144
1722	293920	1411942
1723	294085	1411746
1724	294254	1411566
1725	294423	1411392
1726	294595	1411225
1727	294764	1411046
1728	294932	1410866
1729	295105	1410708
1730	295277	1410543
1731	295443	1410349
1732	295606	1410141
1733	295773	1409954
1734	295936	1409748
1735	296102	1409558
1736	296266	1409355
1737	296430	1409151
1738	296594	1408951
1739	296759	1408754
1740	296922	1408548
1741	297086	1408345
1742	297252	1408155
1743	297416	1407953
1744	297585	1407776
1745	297751	1407583
1746	297916	1407389
1747	298083	1407199
1748	298246	1406995
1749	298410	1406791
1750	298573	1406586
1751	298735	1406375
1752	298899	1406174
1753	299069	1406000
1754	299235	1405809
1755	299398	1405606
1756	299565	1405416
1757	299729	1405218
1758	299894	1405018
1759	300062	1404835
1760	300224	1404629
1761	300389	1404433
1762	300554	1404233
1763	300720	1404042
1764	300881	1403828
1765	301049	1403646
1766	301215	1403458
1767	301383	1403274
1768	301546	1403069
1769	301709	1402864
1770	301873	1402662
1771	302041	1402480
1772	302205	1402281
1773	302374	1402105
1774	302536	1401894
1775	302701	1401699
1776	302863	1401491
1777	303028	1401293
1778	303195	1401107
1779	303360	1400913
1780	303521	1400699
1781	303687	1400507
1782	303851	1400308
1783	304016	1400112
1784	304183	1399926
1785	304347	1399727
1786	304510	1399519
1787	304675	1399325
1788	304841	1399133
1789	305006	1398941
1790	305174	1398756
1791	305343	1398581
1792	305507	1398383
1793	305677	1398208
1794	305852	1398061
1795	306018	1397869
1796	306182	1397672
1797	306352	1397501
1798	306518	1397307
1799	306688	1397136
1800	306860	1396971
1801	307032	1396810
1802	307205	1396652
1803	307381	1396506
1804	307545	1396307
1805	307708	1396104
1806	307872	1395902
1807	308040	1395721
1808	308208	1395540
1809	308374	1395353
1810	308545	1395182
1811	308710	1394988
1812	308882	1394827
1813	309055	1394669
1814	309226	1394500
1815	309395	1394325
1816	309565	1394152
1817	309733	1393973
1818	309907	1393815
1819	310079	1393653
1820	310250	1393488
1821	310430	1393359
1822	310602	1393194
1823	310769	1393008
1824	310945	1392866
1825	311119	1392710
1826	311300	1392586
1827	311470	1392416
1828	311636	1392227
1829	311811	1392074
1830	311989	1391939
1831	312162	1391780
1832	312333	1391615
1833	312507	1391461
1834	312680	1391299
1835	312844	1391101
1836	313010	1390912
1837	313180	1390739
1838	313346	1390550
1839	313520	1390395
1840	313695	1390247
1841	313868	1390086
1842	314041	1389925
1843	314213	1389765
1844	314393	1389638
1845	314562	1389458
1846	314731	1389283
1847	314901	1389109
1848	315067	1388920
1849	315231	1388722
1850	315400	1388547
1851	315566	1388357
1852	315732	1388164
1853	315903	1388000
1854	316071	1387819
1855	316242	1387651
1856	316415	1387492
1857	316587	1387330
1858	316760	1387167
1859	316930	1386997
1860	317094	1386797
1861	317264	1386626
1862	317436	1386465
1863	317605	1386285
1864	317769	1386089
1865	317940	1385921
1866	318110	1385747
1867	318282	1385584
1868	318454	1385420
1869	318622	1385241
1870	318796	1385085
1871	318967	1384920
1872	319142	1384768
1873	319321	1384633
1874	319490	1384457
1875	319659	1384281
1876	319831	1384117
1877	320009	1383981
1878	320184	1383830
1879	320353	1383653
1880	320518	1383458
1881	320682	1383260
1882	320850	1383082
1883	321028	1382945
1884	321203	1382791
1885	321370	1382610
1886	321543	1382450
1887	321712	1382272
1888	321873	1382062
1889	322037	1381865
1890	322202	1381672
1891	322366	1381472
1892	322531	1381280
1893	322696	1381084
1894	322861	1380894
1895	323027	1380704
1896	323196	1380526
1897	323362	1380340
1898	323532	1380167
1899	323707	1380018
1900	323875	1379835
1901	324043	1379653
1902	324217	1379502
1903	324404	1379401
1904	324576	1379238
1905	324749	1379076
1906	324920	1378908
1907	325097	1378769
1908	325262	1378576
1909	325433	1378406
1910	325600	1378222
1911	325769	1378046
1912	325944	1377895
1913	326110	1377708
1914	326279	1377529
1915	326444	1377336
1916	326612	1377155
1917	326780	1376976
1918	326948	1376796
1919	327118	1376624
1920	327289	1376454
1921	327460	1376287
1922	327636	1376140
1923	327806	1375967
1924	327973	1375783
1925	328137	1375586
1926	328302	1375395
1927	328466	1375198
1928	328633	1375014
1929	328805	1374850
1930	328981	1374701
1931	329154	1374543
1932	329327	1374385
1933	329498	1374215
1934	329666	1374034
1935	329839	1373878
1936	330012	1373716
1937	330182	1373547
1938	330354	1373383
1939	330523	1373207
1940	330700	1373064
1941	330867	1372876
1942	331038	1372712
1943	331209	1372544
1944	331392	1372423
1945	331570	1372287
1946	331744	1372129
1947	331916	1371968
1948	332090	1371811
1949	332261	1371645
1950	332433	1371480
1951	332606	1371320
1952	332777	1371154
1953	332953	1371005
1954	333123	1370835
1955	333300	1370690
1956	333469	1370512
1957	333632	1370312
1958	333796	1370116
1959	333961	1369924
1960	334127	1369736
1961	334295	1369553
1962	334461	1369367
1963	334624	1369164
1964	334792	1368984
1965	334959	1368801
1966	335122	1368601
1967	335288	1368412
1968	335454	1368225
1969	335620	1368036
1970	335786	1367847
1971	335954	1367668
1972	336121	1367484
1973	336286	1367292
1974	336451	1367098
1975	336614	1366899
1976	336780	1366710
1977	336948	1366534
1978	337115	1366347
1979	337281	1366160
1980	337448	1365978
1981	337615	1365791
1982	337783	1365614
1983	337951	1365435
1984	338117	1365244
1985	338281	1365048
1986	338448	1364866
1987	338615	1364683
1988	338781	1364494
1989	338945	1364299
1990	339112	1364116
1991	339278	1363928
1992	339444	1363738
1993	339609	1363548
1994	339784	1363394
1995	339960	1363247
1996	340133	1363089
1997	340309	1362942
1998	340484	1362789
1999	340658	1362632
2000	340823	1362442
2001	341010	1362339
2002	341175	1362145
2003	341342	1361962
2004	341505	1361765
2005	341671	1361575
2006	341837	1361389
2007	342004	1361206
2008	342169	1361012
2009	342337	1360835
2010	342505	1360653
2011	342668	1360456
2012	342835	1360272
2013	343002	1360088
2014	343166	1359894
2015	343330	1359699
2016	343495	1359506
2017	343667	1359343
2018	343836	1359165
2019	344006	1358995
2020	344171	1358803
2021	344345	1358648
2022	344512	1358466
2023	344686	1358308
2024	344853	1358128
2025	345024	1357958
2026	345187	1357762
2027	345355	1357581
2028	345520	1357391
2029	345687	1357205
2030	345857	1357033
2031	346024	1356852
2032	346194	1356679
2033	346363	1356504
2034	346544	1356378
2035	346721	1356232
2036	346896	1356082
2037	347073	1355937
2038	347247	1355782
2039	347421	1355626
2040	347595	1355469
2041	347773	1355329
2042	347951	1355187
2043	348121	1355015
2044	348289	1354836
2045	348466	1354694
2046	348639	1354535
2047	348818	1354395
2048	349238	1355196
2049	349413	1355041
2050	349590	1354896
2051	349759	1354720
2052	349930	1354554
2053	350099	1354375
2054	350265	1354187
2055	350432	1354006
2056	350614	1353880
2057	350785	1353712
2058	350958	1353552
2059	351134	1353401
2060	351309	1353247
2061	351477	1353070
2062	351646	1352892
2063	351809	1352695
2064	351980	1352524
2065	352149	1352349
2066	352315	1352162
2067	352494	1352022
2068	352669	1351872
2069	352838	1351694
2070	353005	1351511
2071	353175	1351338
2072	353342	1351155
2073	353512	1350985
2074	353681	1350808
2075	353855	1350649
2076	354029	1350492
2077	354194	1350303
2078	354366	1350138
2079	354535	1349962
2080	354705	1349790
2081	354878	1349630
2082	355046	1349450
2083	355217	1349282
2084	355389	1349114
2085	355568	1348977
2086	355748	1348844
2087	355917	1348669
2088	356091	1348509
2089	356264	1348352
2090	356438	1348191
2091	356614	1348044
2092	356781	1347860
2093	356954	1347698
2094	357127	1347539
2095	357293	1347349
2096	357464	1347181
2097	357628	1346987
2098	357801	1346827
2099	357972	1346660
2100	358146	1346501
2101	358315	1346323
2102	358480	1346134
2103	358650	1345962
2104	358820	1345790
2105	358992	1345626
2106	359169	1345479
2107	359365	1345405
2108	359533	1345224
2109	359701	1345045
2110	359873	1344881
2111	360042	1344702
2112	360213	1344536
2113	360385	1344371
2114	360560	1344217
2115	360736	1344066
2116	360905	1343890
2117	361078	1343731
2118	361253	1343575
2119	361424	1343407
2120	361597	1343246
2121	361768	1343078
2122	361939	1342908
2123	362111	1342746
2124	362288	1342598
2125	362457	1342423
2126	362626	1342247
2127	362796	1342074
2128	362959	1341875
2129	363122	1341679
2130	363288	1341491
2131	363451	1341292
2132	363616	1341101
2133	363780	1340906
2134	363948	1340728
2135	364129	1340596
2136	364304	1340443
2137	364486	1340315
2138	364666	1340179
2139	364846	1340044
2140	365015	1339867
2141	365177	1339667
2142	365340	1339467
2143	365513	1339308
2144	365683	1339133
2145	365856	1338974
2146	366045	1338870
2147	366233	1338764
2148	366414	1338631
2149	366592	1338488
2150	366764	1338323
2151	366944	1338188
2152	367118	1338029
2153	367297	1337892
2154	367759	1338779
2155	368145	1339393
2156	368325	1339257
2157	368504	1339115
2158	368679	1338958
2159	368851	1338793
2160	369025	1338633
2161	369203	1338490
2162	369372	1338314
2163	369547	1338158
2164	369722	1338001
2165	369900	1337857
2166	370074	1337700
2167	370249	1337544
2168	370425	1337391
2169	370597	1337226
2170	370770	1337061
2171	370947	1336914
2172	371118	1336745
2173	371294	1336591
2174	371466	1336427
2175	371642	1336272
2176	371820	1336130
2177	371990	1335954
2178	372154	1335759
2179	372319	1335569
2180	372488	1335392
2181	372655	1335207
2182	372823	1335026
2183	372986	1334827
2184	373150	1334633
2185	373315	1334440
2186	373481	1334254
2187	373645	1334058
2188	373812	1333872
2189	373976	1333680
2190	374140	1333483
2191	374307	1333299
2192	374470	1333102
2193	374635	1332910
2194	374800	1332718
2195	374967	1332534
2196	375132	1332343
2197	375294	1332143
2198	375461	1331957
2199	375624	1331759
2200	375793	1331582
2201	375956	1331384
2202	376120	1331188
2203	376286	1331001
2204	376450	1330808
2205	376616	1330622
2206	376783	1330436
2207	376946	1330240
2208	377110	1330046
2209	377274	1329851
2210	377441	1329667
2211	377604	1329469
2212	377767	1329269
2213	377931	1329077
2214	378094	1328879
2215	378261	1328693
2216	378426	1328503
2217	378590	1328309
2218	378755	1328120
2219	378925	1327946
2220	379089	1327752
2221	379258	1327576
2222	379424	1327387
2223	379587	1327191
2224	379750	1326992
2225	379918	1326814
2226	380083	1326623
2227	380248	1326432
2228	380416	1326253
2229	380581	1326061
2230	380744	1325863
2231	380907	1325667
2232	381098	1325568
2233	381264	1325381
2234	381430	1325193
2235	381595	1325003
2236	381763	1324822
2237	381931	1324642
2238	382097	1324458
2239	382262	1324267
2240	382428	1324079
2241	382591	1323881
2242	382752	1323679
2243	382919	1323494
2244	383082	1323297
2245	383244	1323097
2246	383408	1322904
2247	383572	1322711
2248	383740	1322529
2249	383905	1322341
2250	384068	1322144
2251	384235	1321962
2252	384402	1321777
2253	384565	1321582
2254	384733	1321402
2255	384906	1321239
2256	385071	1321050
2257	385237	1320863
2258	385403	1320676
2259	385566	1320480
2260	385731	1320288
2261	385898	1320105
2262	386062	1319914
2263	386225	1319716
2264	386390	1319528
2265	386557	1319345
2266	386721	1319151
2267	386888	1318969
2268	387056	1318788
2269	387220	1318595
2270	387387	1318412
2271	387555	1318233
2272	387717	1318036
2273	387886	1317859
2274	388054	1317680
2275	388220	1317491
2276	388386	1317306
2277	388550	1317115
2278	388714	1316921
2279	388879	1316731
2280	389047	1316551
2281	389213	1316366
2282	389378	1316177
2283	389541	1315983
2284	389703	1315781
2285	389868	1315594
2286	390034	1315408
2287	390197	1315212
2288	390362	1315020
2289	390530	1314843
2290	390694	1314648
2291	390863	1314475
2292	391031	1314294
2293	391196	1314106
2294	391363	1313922
2295	391529	1313737
2296	391692	1313542
2297	391855	1313348
2298	392021	1313161
2299	392189	1312981
2300	392355	1312796
2301	392522	1312613
2302	392691	1312439
2303	392867	1312285
2304	393036	1312109
2305	393209	1311948
2306	393381	1311784
2307	393551	1311610
2308	393717	1311425
2309	393882	1311236
2310	394044	1311039
2311	394215	1310869
2312	394380	1310680
2313	394543	1310483
2314	394709	1310300
2315	394876	1310117
2316	395041	1309929
2317	395208	1309747
2318	395372	1309554
2319	395535	1309359
2320	395705	1309186
2321	395870	1308998
2322	396034	1308806
2323	396200	1308621
2324	396367	1308439
2325	396531	1308248
2326	396698	1308064
2327	396866	1307886
2328	397034	1307707
2329	397203	1307530
2330	397379	1307381
2331	397553	1307221
2332	397739	1307102
2333	397913	1306941
2334	398085	1306776
2335	398263	1306632
2336	398444	1306496
