일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2017/09/25,"141,000","143,000","140,000","141,000",▼,"-1,000","-0.70","307,434","43,424","0.13","-25,201","-22,138","45,135","25,612","-17,870","44.80"
2017/09/22,"141,000","143,500","140,000","142,000",▲,"500","+0.35","433,155","61,362","0.13","-50,945","40,243","12,382","-21,007","-26,909","44.78"
2017/09/21,"140,500","142,000","138,500","141,500",▼,"-500","-0.35","467,712","65,655","0.15","15,828","-106,013","89,334","57,703","-25,939","44.77"
2017/09/20,"141,000","143,000","139,500","142,000",▲,"2,000","+1.43","618,904","87,607","0.15","-86,184","84,674","8,180","61,317","-55,454","44.73"
2017/09/19,"136,500","141,000","136,500","140,000",▲,"3,000","+2.19","627,903","87,764","0.15","-74,040","-43,609","116,567","113,049","46,410","44.73"
2017/09/18,"136,500","137,500","135,500","137,000",▲,"500","+0.37","415,861","56,845","0.15","10,595","-119,484","174,893","4,989","11,647","44.67"
2017/09/15,"135,500","137,000","134,000","136,500",▼,"-500","-0.36","369,517","50,148","0.15","32,682","6,306","-33,555","-33,057","-52,290","44.59"
2017/09/14,"134,000","137,000","133,000","137,000",▲,"3,000","+2.24","904,204","122,317","0.14","-28,744","56,983","-83,102","-75,498","-34,727","44.61"
2017/09/13,"136,500","137,500","133,500","134,000",▼,"-2,000","-1.47","588,704","79,207","0.14","56,414","-121,685","49,432","-152,476","-36,181","44.65"
2017/09/12,"135,000","137,500","134,500","136,000",▲,"1,000","+0.74","379,325","51,516","0.14","1,869","5,051","-23,637","-73,770","53,027","44.62"
2017/09/11,"134,500","136,500","133,500","135,000",▼,"-500","-0.37","488,905","65,947","0.13","-2,052","-24,522","13,865","16,789","68,323","44.63"
2017/09/08,"138,000","138,500","133,000","135,500",▼,"-2,500","-1.81","637,658","86,098","0.14","70,337","-171,979","97,078","38,545","80,829","44.63"
2017/09/07,"138,000","139,000","137,000","138,000",▲,"2,000","+1.47","531,212","73,525","0.14","-22,989","8,938","11,749","4,857","14,257","44.58"
2017/09/06,"138,000","138,500","133,500","136,000",▼,"-2,000","-1.45","694,527","94,073","0.14","119,693","-5,512","-116,500","-96,386","43,605","44.58"
2017/09/05,"141,000","142,000","137,000","138,000",▼,"-2,000","-1.43","546,091","75,762","0.14","128,757","18,034","-154,345","-158,443","49,400","44.63"
2017/09/04,"140,000","142,500","139,500","140,000",▼,"-3,000","-2.10","326,756","46,098","0.14","-12,946","70,511","-62,047","-70,022","29,532","44.70"
2017/09/01,"141,000","143,500","139,500","143,000",▲,"2,500","+1.78","541,048","76,600","0.13","-38,241","-126,831","93,844","155,739","-66,362","44.73"
2017/08/31,"142,000","145,000","139,500","140,500",▼,"-2,500","-1.75","834,907","117,891","0.12","81,258","31,589","-14,943","-101,692","65,498","44.69"
2017/08/30,"142,500","144,000","138,500","143,000",▼,"-1,000","-0.69","762,771","108,022","0.11","67,761","44,506","-110,083","-166,621","127,371","44.69"
2017/08/29,"143,000","144,500","142,500","144,000",▼,"-500","-0.35","332,462","47,683","0.11","87,901","-27,874","-59,214","-98,099","-4,328","44.74"
2017/08/28,"144,000","146,000","144,000","144,500", ,"0","0","319,822","46,231","0.11","7,871","32,141","-39,919","-44,349","28,534","44.77"
2017/08/25,"143,500","145,500","143,000","144,500",▲,"1,000","+0.70","362,052","52,242","0.11","2,910","49,931","-53,876","-69,341","34,117","44.79"
2017/08/24,"146,500","147,000","143,500","143,500",▼,"-3,000","-2.05","505,047","73,125","0.11","113,375","-10,697","-92,532","-94,222","31,223","44.81"
2017/08/23,"146,500","147,500","145,500","146,500",▼,"-500","-0.34","245,112","35,918","0.11","9,404","-45,096","36,337","-7,216","-3,076","44.86"
2017/08/22,"148,000","150,000","145,000","147,000",▼,"-1,000","-0.68","533,818","78,399","0.11","4,280","-26,970","19,279","33,853","-99,943","44.84"
2017/08/21,"145,000","148,500","143,500","148,000",▲,"3,500","+2.42","430,402","62,925","0.11","-82,222","-15,783","201,097","65,979","-36,113","44.83"
2017/08/18,"144,000","145,500","143,500","144,500",▲,"500","+0.35","253,371","36,648","0.11","-8,079","-22,760","40,601","35,468","-25,665","44.74"
2017/08/17,"143,000","144,500","141,500","144,000",▼,"-500","-0.35","250,791","35,839","0.11","31,005","-31,764","-9,525","-13,882","-40,851","44.72"
2017/08/16,"145,000","146,000","143,000","144,500", ,"0","0","417,168","60,229","0.11","20,104","-12,499","-7,709","20,845","44,637","44.73"
2017/08/14,"142,500","146,000","142,000","144,500",▲,"2,500","+1.76","319,856","46,234","0.11","-60,474","-2,251","59,056","62,112","82,477","44.73"
2017/08/11,"143,500","145,500","141,000","142,000",▼,"-3,000","-2.07","607,681","86,505","0.11","136,305","61,647","-202,955","-93,925","66,205","44.70"
2017/08/10,"144,500","146,500","144,000","145,000",▼,"-1,000","-0.68","576,598","83,846","0.13","-14,696","217","14,339","57,018","361","44.79"
2017/08/09,"145,000","146,000","144,000","146,000",▲,"2,000","+1.39","391,355","56,787","0.12","-87,656","11,608","73,742","93,161","39,728","44.79"
2017/08/08,"147,000","147,500","143,500","144,000",▼,"-4,000","-2.70","655,022","94,689","0.13","181,621","-109,977","-57,591","-59,216","-88,786","44.75"
