일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2017/09/29,"52,300","53,200","52,300","52,800",▲,"500","+0.96","238,676","12,590","0.28","-316","-3,444","-1,722","6,619","-51,271","24.42"
2017/09/28,"52,300","52,400","51,700","52,300",▼,"-300","-0.57","266,412","13,870","0.28","27,055","-90,445","64,932","72,288","-46,023","24.42"
2017/09/27,"53,100","53,100","52,300","52,600",▼,"-600","-1.13","255,846","13,485","0.29","12,253","1,918","-194,678","-5,633","-62,257","24.37"
2017/09/26,"51,600","53,400","51,500","53,200",▲,"2,300","+4.52","354,194","18,576","0.30","-78,251","35,649","43,024","47,633","-2,390","24.52"
2017/09/25,"51,300","51,700","50,900","50,900",▼,"-1,100","-2.12","348,966","17,861","0.30","21,429","-17,916","3,007","-7,920","2,837","24.48"
2017/09/22,"52,300","52,600","51,500","52,000",▼,"-1,000","-1.89","469,086","24,374","0.30","-27,899","88,640","-60,654","-15,918","-81,023","24.48"
2017/09/21,"53,600","53,700","52,500","53,000",▼,"-800","-1.49","326,678","17,339","0.31","6,342","987","-9,401","22,011","-155,701","24.53"
2017/09/20,"53,900","53,900","52,800","53,800",▲,"200","+0.37","436,135","23,358","0.31","63,423","104,128","-174,673","-144,630","-187,991","24.53"
2017/09/19,"52,700","54,200","52,600","53,600",▲,"1,000","+1.90","632,034","33,854","0.30","78,614","125,226","-207,456","-177,278","-240,466","24.66"
2017/09/18,"52,600","52,800","51,800","52,600", ,"0","0","318,142","16,630","0.29","22,712","-14,986","-10,200","12,239","-45,515","24.82"
2017/09/15,"52,600","52,800","51,600","52,600",▼,"-200","-0.38","470,450","24,438","0.30","86,547","-75,657","-10,375","-115,686","88,222","24.83"
2017/09/14,"53,100","53,800","52,500","52,800",▼,"-400","-0.75","455,396","24,083","0.29","69,217","-63,893","-9,766","-32,134","-91,514","24.84"
2017/09/13,"54,200","54,300","52,600","53,200",▼,"-1,000","-1.85","343,784","18,322","0.29","35,606","-44,446","6,367","2,538","16,207","24.84"
2017/09/12,"54,000","54,400","53,700","54,200",▲,"300","+0.56","184,019","9,947","0.29","20,141","-30,947","1,380","4,426","-7,638","24.84"
2017/09/11,"54,100","54,400","53,700","53,900",▼,"-600","-1.10","308,371","16,628","0.28","-18,660","-26,154","41,533","34,208","35,246","24.84"
2017/09/08,"55,300","55,700","54,200","54,500",▼,"-800","-1.45","359,426","19,636","0.28","88,775","-167,776","74,984","44,745","66,326","24.81"
2017/09/07,"55,800","56,100","55,000","55,300",▼,"-200","-0.36","290,310","16,123","0.28","63,415","-36,680","-29,333","-50,223","-29,800","24.75"
2017/09/06,"57,000","57,000","54,200","55,500",▼,"-1,500","-2.63","743,237","41,012","0.28","166,932","-100,995","-66,760","-20,942","-92,082","24.77"
2017/09/05,"58,400","58,400","56,800","57,000",▼,"-900","-1.55","248,178","14,219","0.28","20,944","45,132","-71,843","-50,151","-54,452","24.82"
2017/09/04,"56,900","58,300","56,800","57,900",▲,"100","+0.17","262,336","15,171","0.27","-97,609","87,888","8,838","4,883","43,916","24.88"
2017/09/01,"58,100","58,600","57,500","57,800",▲,"100","+0.17","255,636","14,803","0.28","11,416","-20,660","8,067","93","-3,898","24.87"
2017/08/31,"58,400","58,600","57,500","57,700",▼,"-900","-1.54","414,814","23,982","0.27","22,573","-9,280","-17,961","-4,076","-21,489","24.86"
2017/08/30,"58,400","58,600","58,000","58,600", ,"0","0","210,705","12,268","0.27","-17,894","-14,097","31,660","25,602","-2,689","24.88"
2017/08/29,"58,800","59,300","57,700","58,600",▼,"-400","-0.68","303,389","17,710","0.27","35,713","-45,220","10,834","5,541","-60,600","24.85"
2017/08/28,"59,000","59,100","58,500","59,000",▼,"-300","-0.51","172,931","10,175","0.27","9,261","-28,335","17,586","12,456","-16,152","24.84"
2017/08/25,"58,600","59,700","58,300","59,300",▲,"1,000","+1.72","296,147","17,427","0.25","-31,959","-66,879","102,466","81,976","22,782","24.83"
2017/08/24,"58,900","59,100","58,100","58,300",▼,"-900","-1.52","260,734","15,250","0.25","38,767","-13,748","-27,514","-9,251","-24,973","24.75"
2017/08/23,"59,700","59,800","58,700","59,200",▼,"-500","-0.84","305,290","18,019","0.25","35,412","-93,216","61,050","53,644","-61,932","24.77"
2017/08/22,"59,800","59,900","59,300","59,700",▲,"100","+0.17","197,376","11,777","0.26","-9,877","31,772","-25,619","-28,938","-52,218","24.73"
2017/08/21,"58,400","59,700","57,900","59,600",▲,"1,500","+2.58","397,847","23,579","0.26","-86,730","25,246","59,233","13,446","-8,319","24.75"
2017/08/18,"57,900","58,800","57,500","58,100",▼,"-500","-0.85","272,804","15,874","0.26","40,548","10,135","-52,627","-90,622","-73,466","24.70"
2017/08/17,"57,900","59,000","57,900","58,600",▲,"1,600","+2.81","473,123","27,721","0.23","56,400","12,465","-71,055","-97,242","18,540","24.74"
2017/08/16,"58,800","58,800","56,900","57,000",▼,"-1,700","-2.90","668,361","38,327","0.23","282,104","-149,475","-124,931","-114,463","254","24.80"
2017/08/14,"59,300","59,600","58,400","58,700",▼,"-100","-0.17","330,849","19,476","0.23","75,179","-69,143","-25,754","-20,826","15,434","24.89"
2017/08/11,"60,100","61,400","58,400","58,800",▼,"-2,100","-3.45","864,214","51,571","0.23","157,166","-195,868","38,713","20,246","141,294","24.91"
2017/08/10,"61,100","61,800","60,500","60,900",▼,"-700","-1.14","462,757","28,317","0.23","-58,638","40,519","17,734","23,903","45,161","24.88"
2017/08/09,"60,700","62,200","60,700","61,600",▲,"500","+0.82","311,000","19,141","0.22","-76,482","27,842","49,274","75,322","86,059","24.87"
2017/08/08,"63,300","63,900","61,000","61,100",▼,"-2,000","-3.17","699,658","43,338","0.23","197,588","-121,753","-75,209","-117,364","-89,546","24.83"
2017/08/07,"63,100","63,600","62,400","63,100",▲,"800","+1.28","362,822","22,916","0.23","-114,971","56,293","59,363","60,098","50,326","24.89"
2017/08/04,"60,900","62,500","60,900","62,300",▲,"1,300","+2.13","285,233","17,668","0.23","-111,581","60,548","51,925","50,991","43,932","24.84"
2017/08/03,"61,000","61,800","60,700","61,000",▼,"-100","-0.16","443,513","27,138","0.22","-103,976","7,700","121,793","133,678","119,522","24.80"
2017/08/02,"63,400","63,400","61,000","61,100",▼,"-2,300","-3.63","670,565","41,166","0.23","300,789","-229,646","-77,706","-90,197","-23,813","24.71"
2017/08/01,"62,500","63,600","62,500","63,400",▲,"700","+1.12","333,589","21,091","0.23","-95,998","106,033","-4,798","25,425","-11,802","24.77"
2017/07/31,"62,400","63,000","59,800","62,700",▼,"-900","-1.42","951,496","58,325","0.22","9,788","163,291","-187,004","-247,142","-236,595","24.77"
2017/07/28,"63,800","64,000","62,700","63,600",▼,"-300","-0.47","342,185","21,713","0.22","-91,802","76,966","8,664","5,785","34,105","24.91"
2017/07/27,"63,100","63,900","62,600","63,900",▲,"1,200","+1.91","319,223","20,293","0.23","-119,500","74,635","45,196","60,978","74,638","24.91"
2017/07/26,"62,800","63,300","62,300","62,700",▲,"300","+0.48","332,552","20,834","0.25","-66,944","13,968","55,545","18,967","73,901","24.87"
2017/07/25,"61,000","62,400","60,900","62,400",▲,"1,400","+2.30","386,730","23,935","0.28","-148,024","20,724","98,242","94,354","106,220","24.83"
2017/07/24,"62,900","63,000","60,400","61,000",▼,"-2,200","-3.48","866,781","52,928","0.26","13,325","-135,932","89,064","66,592","136,947","24.76"
2017/07/21,"64,600","64,600","62,800","63,200",▼,"-1,400","-2.17","473,023","29,921","0.27","106,933","-107,827","-17,250","4,564","10,638","24.69"
2017/07/20,"64,900","64,900","64,100","64,600",▲,"300","+0.47","510,185","32,979","0.26","-100,219","104,597","13,186","-3,181","99,140","24.70"
2017/07/19,"64,300","65,000","63,600","64,300",▲,"300","+0.47","410,717","26,461","0.27","-98,796","27,222","85,754","130,887","92,950","24.69"
2017/07/18,"64,200","64,300","63,500","64,000",▼,"-100","-0.16","273,586","17,460","0.29","-61,338","15,663","53,783","42,673","53,970","24.63"
2017/07/17,"63,500","64,500","63,200","64,100",▲,"1,100","+1.75","540,423","34,538","0.29","-146,290","176,190","-17,845","17,926","13,050","24.59"
2017/07/14,"62,100","63,900","62,000","63,000",▲,"600","+0.96","536,700","33,926","0.30","-170,370","26,700","135,337","131,161","127,202","24.60"
2017/07/13,"61,800","63,000","61,000","62,400",▲,"1,000","+1.63","610,836","38,139","0.30","-171,548","32,755","160,579","188,463","52,946","24.50"
2017/07/12,"61,100","61,800","60,800","61,400",▲,"300","+0.49","315,814","19,375","0.31","-66,975","7,781","26,619","44,826","85,864","24.38"
2017/07/11,"61,500","62,800","60,300","61,100",▼,"-200","-0.33","580,330","35,650","0.30","71,678","6,130","-80,997","-47,722","85,675","24.36"
2017/07/10,"61,500","61,900","61,000","61,300",▼,"-300","-0.49","270,675","16,633","0.31","-4,495","20,549","-122,863","-31,702","31,912","24.42"
2017/07/07,"60,800","62,000","60,500","61,600",▲,"500","+0.82","266,451","16,361","0.30","-60,267","18,868","51,161","35,536","47,554","24.51"
2017/07/06,"61,700","61,700","60,300","61,100",▼,"-600","-0.97","389,473","23,666","0.31","4,127","-107,222","222,368","122,009","129,625","24.48"
2017/07/05,"61,300","62,400","61,100","61,700",▲,"600","+0.98","358,234","22,076","0.30","-18,837","-4,539","34,774","21,741","47,964","24.31"
2017/07/04,"63,900","63,900","61,000","61,100",▼,"-2,300","-3.63","625,121","38,618","0.32","30,017","-51,946","11,246","8,559","22,355","24.28"
2017/07/03,"62,100","63,600","61,700","63,400",▲,"1,200","+1.93","640,293","40,441","0.33","-232,046","219,984","74,143","27,751","92,499","24.28"
2017/06/30,"61,000","63,000","60,700","62,200",▲,"700","+1.14","559,168","34,875","0.35","-208,569","187,483","40,254","30,671","29,972","24.22"
2017/06/29,"61,300","61,900","61,000","61,500",▲,"600","+0.99","583,142","35,853","0.34","-199,142","175,747","32,491","-3,126","-12,250","24.19"
2017/06/28,"59,100","60,900","58,900","60,900",▲,"2,000","+3.40","1,053,022","63,711","0.33","-308,119","364,796","-55,844","-42,218","-69,609","24.17"
2017/06/27,"59,000","59,300","58,800","58,900",▼,"-400","-0.67","267,870","15,834","0.35","-19,559","74,672","27,081","-50,501","-77,157","24.21"
2017/06/26,"58,700","59,600","57,900","59,300",▲,"800","+1.37","375,576","22,186","0.36","-149,130","162,064","-15,973","-22,474","-25,890","24.19"
2017/06/23,"57,900","58,600","57,600","58,500",▲,"800","+1.39","284,651","16,608","0.35","-84,696","39,018","70,679","80,169","-47,602","24.20"
2017/06/22,"56,700","57,700","56,300","57,700",▲,"800","+1.41","355,789","20,292","0.34","-11,407","-57,908","69,797","79,015","-11,722","24.15"
2017/06/21,"57,500","57,600","56,800","56,900",▼,"-200","-0.35","273,724","15,605","0.35","95,247","-29,531","-76,395","-80,965","-62,076","24.09"
2017/06/20,"57,800","57,900","56,800","57,100",▼,"-400","-0.70","245,857","14,045","0.36","4,294","-41,639","26,777","40,418","25,648","24.15"
2017/06/19,"58,700","58,900","57,400","57,500",▼,"-1,500","-2.54","408,720","23,625","0.37","56,461","-21,181","-41,200","14,546","11,365","24.13"
2017/06/16,"58,200","59,000","58,200","59,000",▲,"400","+0.68","296,075","17,354","0.37","-6,089","16,010","-2,974","58,132","56,922","24.16"
2017/06/15,"60,400","60,600","58,100","58,600",▼,"-1,700","-2.82","439,398","25,876","0.38","92,259","-55,907","-183","-31,245","38,962","24.16"
2017/06/14,"60,300","61,400","59,800","60,300",▲,"100","+0.17","411,289","24,865","0.38","-15,814","-27,394","37,434","62,995","-5,444","24.16"
2017/06/13,"60,300","61,000","60,100","60,200",▼,"-100","-0.17","233,365","14,102","0.38","-34,966","33,599","8,432","12,386","23,774","24.14"
2017/06/12,"60,500","61,200","60,000","60,300", ,"0","0","383,714","23,219","0.38","-53,154","127,917","-75,926","-71,771","-31,825","24.13"
2017/06/09,"59,600","60,500","59,300","60,300",▲,"1,400","+2.38","590,985","35,496","0.37","-172,664","174,247","-118,222","56,324","15,003","24.19"
2017/06/08,"58,200","59,600","58,000","58,900",▲,"500","+0.86","536,344","31,629","0.37","-77,640","37,180","23,885","2,721","-27,455","24.27"
2017/06/07,"57,800","59,200","57,800","58,400",▲,"200","+0.34","420,987","24,665","0.38","-33,322","69,751","-56,756","-36,703","24,903","24.26"
2017/06/05,"58,600","58,700","57,600","58,200",▼,"-400","-0.68","294,499","17,116","0.37","-35,081","27,512","-3,052","1,965","20,787","24.30"
2017/06/02,"58,900","59,200","58,400","58,600", ,"0","0","303,263","17,795","0.34","-14,414","-68,469","112,847","68,568","55,346","24.30"
2017/06/01,"60,400","61,000","58,500","58,600",▼,"-600","-1.01","712,192","42,181","0.35","173,451","40,140","-215,453","-235,763","-176,928","24.22"
2017/05/31,"58,400","59,300","58,200","59,200",▲,"600","+1.02","324,920","19,162","0.35","-33,869","28,392","4,169","-2,660","26,164","24.38"
2017/05/30,"59,000","59,400","58,300","58,600",▼,"-300","-0.51","219,286","12,867","0.34","-1,480","-12,343","14,944","5,239","24,807","24.38"
2017/05/29,"59,900","59,900","58,700","58,900",▼,"-600","-1.01","297,515","17,614","0.35","21,361","35,236","-62,075","3","-10,116","24.36"
2017/05/26,"58,800","59,800","58,200","59,500",▲,"400","+0.68","425,377","25,183","0.35","-51,477","86,336","-35,538","8,468","12,252","24.41"
2017/05/25,"58,300","59,400","58,200","59,100",▲,"900","+1.55","382,135","22,577","0.34","-74,130","102,471","-48,897","31,296","19,799","24.44"
2017/05/24,"59,100","59,300","58,000","58,200",▼,"-200","-0.34","356,301","20,830","0.37","53,046","27,346","-104,100","-9,213","33,848","24.47"
2017/05/23,"58,900","59,500","57,900","58,400",▼,"-200","-0.34","602,798","35,464","0.37","-95,556","212,218","-114,639","-86,340","-57,360","24.55"
2017/05/22,"56,900","59,000","56,500","58,600",▲,"2,400","+4.27","1,056,976","61,663","0.38","-410,802","402,508","16,877","69,300","24,895","24.64"
2017/05/19,"56,000","56,300","54,800","56,200",▲,"500","+0.90","398,110","22,273","0.36","-98,542","151,365","-64,681","-11,522","-53,450","24.63"
2017/05/18,"53,600","55,900","53,600","55,700",▲,"1,400","+2.58","485,260","26,788","0.36","-69,773","85,109","-17,361","-63,185","-26,217","24.67"
2017/05/17,"55,100","55,200","53,700","54,300",▼,"-1,100","-1.99","524,789","28,524","0.38","86,065","-76,175","-21,849","-71,204","-3,050","24.69"
2017/05/16,"55,500","56,000","55,100","55,400",▼,"-100","-0.18","375,992","20,873","0.39","11,181","38,360","-49,422","27,006","-78,751","24.70"
2017/05/15,"55,500","56,100","54,900","55,500",▼,"-300","-0.54","240,863","13,367","0.41","1,247","24,166","9,946","-13,439","-25,602","24.74"
2017/05/12,"56,200","56,200","55,600","55,800",▼,"-200","-0.36","307,819","17,186","0.42","-35,358","66,930","-54,994","-54,006","6,724","24.73"
2017/05/11,"55,600","56,000","55,200","56,000",▲,"700","+1.27","389,800","21,732","0.43","-65,202","64,264","50,799","-2,147","35,914","24.77"
2017/05/10,"55,500","56,500","55,100","55,300",▲,"200","+0.36","611,671","34,053","0.40","-8,791","-18,117","-5,351","-21,994","-83,986","24.74"
2017/05/08,"55,300","55,400","54,200","55,100",▲,"300","+0.55","550,409","30,074","0.37","99,177","-67,154","-87,149","-22,844","46,263","24.74"
2017/05/04,"54,900","55,700","54,300","54,800",▼,"-500","-0.90","431,380","23,609","0.37","91,755","-43,125","-53,343","-24,458","22,828","24.81"
2017/05/02,"55,300","55,700","54,700","55,300",▲,"400","+0.73","427,112","23,636","0.39","31,806","43,014","-82,018","-21,618","-87,888","24.85"
2017/04/28,"54,000","55,600","53,600","54,900",▲,"2,000","+3.78","1,248,307","68,395","0.35","-178,357","110,935","66,458","30,408","45,012","24.91"
2017/04/27,"53,400","54,100","52,500","52,900",▼,"-700","-1.31","586,038","30,985","0.34","245,585","-31,798","-224,336","-220,759","-8,882","24.86"
2017/04/26,"53,700","54,100","53,300","53,600",▲,"400","+0.75","438,641","23,499","0.31","173,443","-12,460","-171,936","-191,615","-48,180","25.03"
2017/04/25,"53,700","53,800","52,600","53,200",▼,"-800","-1.48","503,661","26,746","0.33","123,317","64,342","-209,287","-123,986","-82,649","25.15"
2017/04/24,"53,600","54,300","53,400","54,000",▲,"800","+1.50","341,821","18,456","0.33","-46,425","85,902","-50,911","-34,795","-23,604","25.31"
2017/04/21,"52,500","53,500","52,500","53,200",▲,"600","+1.14","400,437","21,279","0.33","-19,235","21,884","6,531","19,250","-32,438","25.35"
2017/04/20,"52,300","53,000","52,300","52,600",▲,"300","+0.57","452,516","23,852","0.31","32,028","2,728","-21,370","22,627","115,252","25.34"
2017/04/19,"53,800","54,200","52,200","52,300",▼,"-1,600","-2.97","654,648","34,455","0.31","184,787","-105,399","-63,179","-80,657","46,881","25.36"
2017/04/18,"54,500","54,600","53,900","53,900",▼,"-200","-0.37","216,880","11,750","0.31","13,596","5,733","-20,113","-21,629","-40,228","25.41"
2017/04/17,"54,200","54,700","54,000","54,100",▼,"-200","-0.37","182,011","9,861","0.32","51,868","-22,678","-16,033","-29,560","-24,847","25.42"
2017/04/14,"53,600","54,500","52,900","54,300",▲,"800","+1.50","302,232","16,363","0.29","-99,065","44,811","99,628","48,336","96,052","25.43"
2017/04/13,"56,300","56,300","53,000","53,500",▼,"-3,200","-5.64","1,098,685","59,153","0.29","452,808","-292,511","-174,970","-160,613","-183,599","25.36"
2017/04/12,"56,400","56,700","55,900","56,700",▲,"500","+0.89","245,880","13,861","0.29","9,774","-8,232","9,862","4,737","-80,719","25.49"
2017/04/11,"56,600","57,300","56,200","56,200",▼,"-200","-0.35","351,672","19,872","0.29","-16,453","-86,003","106,258","128,753","-90,713","25.48"
2017/04/10,"57,100","57,200","55,900","56,400",▼,"-600","-1.05","302,522","17,022","0.30","5,135","7,086","-2,382","-42,707","35,753","25.40"
2017/04/07,"57,200","57,700","56,800","57,000", ,"0","0","429,513","24,594","0.30","-21,415","-41,522","58,203","-19,669","82,692","25.41"
2017/04/06,"56,100","57,400","56,000","57,000",▲,"500","+0.88","327,093","18,578","0.30","-10,723","-14,228","25,326","47,196","81,519","25.36"
2017/04/05,"57,000","57,400","56,100","56,500",▼,"-100","-0.18","334,194","18,949","0.30","21,058","-31,345","21,580","6,466","12,932","25.34"
2017/04/04,"56,600","57,100","56,400","56,600", ,"0","0","295,041","16,707","0.27","35,646","-80,271","43,172","48,215","44,175","25.33"
2017/04/03,"58,500","58,800","56,500","56,600",▼,"-1,900","-3.25","677,888","38,572","0.28","340,568","-254,554","-91,876","-94,903","-61,124","25.29"
2017/03/31,"58,500","58,900","58,100","58,500",▲,"600","+1.04","425,906","24,918","0.26","52,216","-88,490","27,345","19,684","21,492","25.36"
2017/03/30,"58,700","58,900","57,400","57,900",▼,"-600","-1.03","357,916","20,692","0.26","130,875","-139,241","7,064","-28,652","7,244","25.34"
2017/03/29,"59,100","59,400","57,600","58,500",▼,"-100","-0.17","488,951","28,565","0.25","107,745","-129,564","-55,802","29,270","-16,723","25.34"
2017/03/28,"58,700","58,800","57,700","58,600",▲,"600","+1.03","385,563","22,434","0.23","103,617","-97,179","-17,448","-3,568","-51,405","25.38"
2017/03/27,"59,000","59,300","57,800","58,000",▼,"-1,600","-2.68","549,086","32,067","0.23","199,895","-264,008","108,441","13,755","95,548","25.39"
2017/03/24,"61,100","61,300","58,800","59,600",▼,"-1,200","-1.97","603,178","35,901","0.22","106,640","-111,186","2,024","-15,868","37,502","25.31"
2017/03/23,"61,200","61,700","60,700","60,800",▼,"-100","-0.16","328,900","20,102","0.21","15,495","-26,609","32,708","20,969","71,473","25.31"
2017/03/22,"61,600","61,900","60,600","60,900",▼,"-2,000","-3.18","595,547","36,387","0.20","192,470","-137,317","-56,633","-22,741","24,695","25.29"
2017/03/21,"63,700","63,700","62,700","62,900",▼,"-200","-0.32","303,167","19,166","0.20","-10,451","46,016","-13,429","-40,721","25,686","25.33"
2017/03/20,"63,600","63,600","63,000","63,100",▼,"-200","-0.32","162,743","10,292","0.20","-9,131","-15,933","216,948","30,588","-35,227","25.34"
2017/03/17,"63,800","63,800","62,800","63,300",▼,"-600","-0.94","283,539","17,931","0.21","34,487","8,855","-44,171","-35,528","-47,759","25.18"
2017/03/16,"63,000","63,900","62,400","63,900",▲,"2,300","+3.73","506,806","32,003","0.21","-125,196","75,209","57,504","16,055","-8,357","25.21"
2017/03/15,"61,400","62,000","61,000","61,600",▲,"200","+0.33","164,904","10,116","0.20","20,027","-18,623","-1,327","-6,995","-17,243","25.17"
2017/03/14,"62,300","63,100","61,300","61,400",▼,"-800","-1.29","351,813","21,869","0.20","10,024","-68,349","58,134","64,555","-55,584","25.17"
2017/03/13,"61,500","62,500","60,600","62,200",▲,"200","+0.32","509,111","31,290","0.20","7,888","-170,935","160,736","76,644","-13,524","25.12"
2017/03/10,"62,000","62,200","61,200","62,000",▼,"-100","-0.16","356,905","22,006","0.19","50,673","-38,771","1,606","-448","-120,182","25.00"
2017/03/09,"63,400","63,600","61,600","62,100",▼,"-1,200","-1.90","509,873","31,712","0.19","89,364","-107,880","17,406","-98,815","-193,686","25.00"
2017/03/08,"62,500","63,900","62,200","63,300",▲,"700","+1.12","274,704","17,453","0.19","-45,819","2,132","44,509","35,778","739","24.99"
2017/03/07,"62,200","62,900","61,400","62,600",▲,"400","+0.64","189,564","11,825","0.18","-18,375","620","16,913","21,495","16,280","24.95"
2017/03/06,"62,900","63,200","61,500","62,200", ,"0","0","285,710","17,806","0.18","21,482","-26,054","152,480","45,258","-15,695","24.94"
2017/03/03,"62,800","63,000","61,800","62,200",▼,"-1,100","-1.74","317,563","19,767","0.18","12,744","-54,261","47,759","30,479","23,794","24.83"
2017/03/02,"63,900","64,800","62,900","63,300",▲,"800","+1.28","580,254","37,008","0.18","-25,394","15,473","15,014","12,337","158,212","24.79"
2017/02/28,"62,600","63,700","62,500","62,500",▼,"-100","-0.16","348,600","21,953","0.18","-9,759","10,767","3,473","8,447","42,880","24.78"
2017/02/27,"61,900","63,200","61,700","62,600",▲,"500","+0.81","293,053","18,347","0.17","-54,047","-33,833","88,276","48,357","61,772","24.78"
2017/02/24,"63,800","63,800","61,800","62,100",▼,"-2,000","-3.12","531,447","33,181","0.16","73,200","-56,389","-12,695","-16,250","31,952","24.71"
2017/02/23,"64,300","64,700","64,000","64,100",▼,"-300","-0.47","248,034","15,949","0.17","-33,580","13,470","23,897","46,778","39,934","24.72"
2017/02/22,"64,600","64,800","64,000","64,400",▼,"-100","-0.16","234,430","15,091","0.17","-6,410","-17,744","23,672","12,003","26,845","24.70"
2017/02/21,"63,700","65,400","63,600","64,500",▲,"800","+1.26","418,761","27,107","0.17","-128,114","30,246","92,099","76,869","52,367","24.69"
2017/02/20,"63,200","64,200","63,200","63,700",▲,"200","+0.31","231,066","14,730","0.17","-47,408","5,916","34,294","26,108","-5,274","24.62"
2017/02/17,"62,900","64,000","62,700","63,500",▲,"100","+0.16","268,089","17,058","0.18","-115,123","63,925","56,146","31,946","19,392","24.59"
2017/02/16,"63,800","63,800","62,700","63,400",▼,"-100","-0.16","273,884","17,282","0.18","-32,178","-13,892","46,378","-4,553","-36,189","24.55"
2017/02/15,"63,100","63,500","62,400","63,500",▲,"800","+1.28","355,694","22,516","0.18","-167,925","50,546","110,192","83,835","37,239","24.51"
2017/02/14,"62,700","63,700","62,600","62,700",▲,"600","+0.97","448,299","28,281","0.17","-155,310","77,456","61,731","49,227","73,130","24.43"
2017/02/13,"62,100","62,500","61,400","62,100",▲,"300","+0.49","240,674","14,949","0.18","-77,819","58,193","21,817","12,463","7,150","24.39"
2017/02/10,"62,000","62,800","61,700","61,800",▲,"400","+0.65","411,019","25,575","0.19","-181,485","92,181","101,425","78,527","25,621","24.37"
2017/02/09,"60,000","61,500","59,700","61,400",▲,"1,500","+2.50","446,045","27,259","0.20","-178,911","-12,940","218,737","195,874","28,168","24.29"
2017/02/08,"60,000","60,100","59,300","59,900",▼,"-400","-0.66","278,987","16,671","0.20","-7,494","-21,942","29,918","17,768","-33,028","24.13"
2017/02/07,"60,200","60,300","59,500","60,300",▲,"400","+0.67","331,359","19,839","0.19","-3,953","-72,076","77,066","53,635","51,259","24.11"
2017/02/06,"60,900","61,000","59,500","59,900",▼,"-400","-0.66","309,870","18,589","0.18","-17,542","-20,875","50,049","24,891","-49,200","24.05"
2017/02/03,"60,800","61,600","59,200","60,300",▼,"-200","-0.33","723,169","43,684","0.20","-73,736","-101,741","191,589","209,780","-183,784","24.01"
2017/02/02,"60,000","60,800","59,500","60,500",▼,"-300","-0.49","474,162","28,629","0.19","-105,446","6,096","106,126","89,998","-77,451","23.87"
2017/02/01,"58,400","60,800","58,400","60,800",▲,"2,600","+4.47","498,322","29,988","0.19","-126,399","-30,491","152,618","143,860","17,839","23.79"
2017/01/31,"58,700","59,100","58,100","58,200",▼,"-1,100","-1.85","390,243","22,813","0.20","47,805","-104,161","48,600","-38,204","76,432","23.67"
2017/01/26,"58,200","60,400","57,400","59,300",▲,"1,100","+1.89","526,373","31,118","0.20","-51,682","-152,254","201,558","127,124","146,328","23.64"
2017/01/25,"60,900","60,900","58,200","58,200",▼,"-2,200","-3.64","583,197","34,318","0.20","83,706","-153,633","67,314","76,031","37,651","23.49"
2017/01/24,"59,600","60,400","58,600","60,400", ,"0","0","558,916","33,145","0.21","-41,963","-138,127","174,801","113,614","126,315","23.44"
2017/01/23,"60,400","61,100","59,800","60,400",▼,"-800","-1.31","305,985","18,465","0.19","11,966","-97,769","85,701","8,643","59,076","23.30"
2017/01/20,"61,500","61,600","60,600","61,200",▼,"-800","-1.29","293,135","17,888","0.20","38,239","-85,617","46,299","19,669","11,196","23.24"
2017/01/19,"61,100","63,200","61,100","62,000",▲,"1,000","+1.64","552,815","34,196","0.20","-52,022","-134,261","189,742","151,420","49,087","23.21"
2017/01/18,"61,300","61,500","60,000","61,000",▼,"-100","-0.16","423,181","25,729","0.20","-9,563","13,631","57,834","-20,688","4,499","23.06"
2017/01/17,"61,500","62,300","61,000","61,100",▲,"200","+0.33","348,766","21,480","0.20","-39,004","19,134","30,685","-17,753","30,852","23.02"
2017/01/16,"61,300","61,500","60,200","60,900",▼,"-200","-0.33","344,762","20,992","0.21","-27,196","28,139","3,752","-22,970","14,863","23.00"
2017/01/13,"60,200","61,300","59,300","61,100",▲,"800","+1.33","540,911","32,787","0.21","-75,815","33,960","47,602","45,525","40,392","22.99"
2017/01/12,"60,400","61,300","59,600","60,300",▲,"400","+0.67","528,887","31,978","0.21","-66,130","41,427","54,541","21,886","70,256","22.96"
2017/01/11,"57,700","60,100","57,700","59,900",▲,"3,300","+5.83","1,039,584","61,680","0.22","-433,719","122,780","321,431","324,660","177,100","22.92"
2017/01/10,"55,300","57,000","55,300","56,600",▲,"1,000","+1.80","284,756","16,091","0.22","-85,607","15,267","71,700","76,725","75,332","22.68"
2017/01/09,"56,800","56,900","55,300","55,600",▼,"-1,600","-2.80","551,331","30,724","0.20","107,380","-281,214","169,864","151,638","128,174","22.62"
2017/01/06,"57,300","57,400","56,000","57,200",▼,"-100","-0.17","357,833","20,332","0.19","9,451","-136,268","125,279","82,058","116,234","22.50"
2017/01/05,"58,100","58,500","57,100","57,300",▼,"-1,300","-2.22","421,466","24,226","0.17","40,276","-108,136","57,624","61,144","133,233","22.40"
2017/01/04,"59,000","59,200","58,300","58,600",▼,"-200","-0.34","303,833","17,833","0.18","53,738","-46,855","-6,023","-6,548","58,678","22.36"
2017/01/03,"58,700","59,200","57,700","58,800",▲,"300","+0.51","307,191","18,003","0.18","-59,425","38,227","33,165","23,607","7,967","22.36"
